NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce68fb8a948ec07bb826,2021-11-16.1,1637092574,45.570374,16.026764,0.000488,0.000366,0.000244,0.312500,-1.172161,3.945312,51.575092,1545.187500,2498.812500,11.437500,1550.625000,2499.562500,12.375000,491,29.650879,15.859463,567,29.077148,16.281376
e00fce68fb8a948ec07bb826,2021-11-16.1,1637093536,44.972229,16.347198,0.000488,0.000366,0.000244,0.312500,-0.781441,3.945312,52.356533,1551.937500,2498.625000,11.437500,1556.062500,2499.375000,12.375000,465,29.756165,15.776684,551,29.150391,16.382851
e00fce68fb8a948ec07bb826,2021-11-16.1,1637094665,44.316101,16.691666,0.000854,0.000488,0.000488,0.273438,-0.781441,3.925781,143.785110,1553.812500,2498.625000,11.437500,1555.312500,2499.562500,12.375000,424,29.910278,15.448235,513,29.234314,16.225300
e00fce68fb8a948ec07bb826,2021-11-16.1,1637095627,43.751526,16.598206,0.000366,0.000244,0.000244,0.273438,-1.172161,3.925781,51.575092,1551.375000,2498.812500,11.437500,1550.812500,2499.375000,12.375000,389,29.985046,15.109100,489,29.321289,15.944916
e00fce68fb8a948ec07bb826,2021-11-16.1,1637096589,44.046021,16.096191,0.000244,0.000122,0.000122,0.312500,-0.781441,3.945312,52.356533,1545.375000,2498.812500,11.437500,1543.125000,2499.750000,12.562500,376,30.070496,14.743267,467,29.393005,15.549706
e00fce68fb8a948ec07bb826,2021-11-16.1,1637097551,44.087219,15.596848,0.000488,0.000244,0.000244,0.312500,-1.172161,3.945312,51.575092,1536.750000,2498.812500,11.437500,1532.437500,2499.375000,12.375000,362,30.171204,14.217213,456,29.490662,15.055695
e00fce68fb8a948ec07bb826,2021-11-16.1,1637098674,44.508362,14.990692,0.000244,0.000122,0.000122,0.312500,-0.781441,3.925781,143.003677,1524.000000,2498.625000,11.437500,1517.437500,2499.375000,12.375000,361,30.349731,13.624397,444,29.612732,14.420158
e00fce68fb8a948ec07bb826,2021-11-16.1,1637099636,44.920349,14.459305,0.000122,0.000122,0.000122,0.312500,-0.781441,3.945312,52.356533,1512.375000,2498.812500,11.437500,1504.312500,2499.375000,12.375000,361,30.477905,13.114365,440,29.763794,13.886093
e00fce68fb8a948ec07bb826,2021-11-16.1,1637100598,45.211792,13.770370,0.000122,0.000122,0.000122,0.312500,-1.172161,3.945312,52.356533,1499.625000,2498.625000,11.625000,1490.250000,2499.375000,12.562500,363,30.674744,12.577629,443,29.928589,13.365376
e00fce68fb8a948ec07bb826,2021-11-16.1,1637101560,45.379639,13.238983,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,51.575092,1486.125000,2498.625000,11.437500,1475.437500,2499.375000,12.375000,365,30.784607,12.024872,445,30.038452,12.801937
