DeviceID = e00fce682c26b88b84ab26f2	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1638435205,17.036438,3.770142,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1174.687500,2497.875000,11.062500,1174.312500,2497.500000,10.312500,9362,56.416321,3.170063,5918,54.362488,3.324940
1638436322,16.940308,3.401642,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,143.785110,1173.000000,2497.687500,11.062500,1173.750000,2497.687500,10.312500,9351,56.695557,3.154041,5926,54.609680,3.242161
1638437284,16.833496,3.372269,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1171.500000,2498.062500,11.062500,1173.375000,2497.687500,10.312500,9341,56.898499,3.170063,5909,54.806519,3.186085
1638438246,16.983032,3.025131,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1169.812500,2498.062500,11.062500,1173.000000,2497.687500,10.312500,9368,57.098389,3.154041,5860,55.001831,3.113983
1638439208,16.999817,2.643280,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1168.312500,2498.062500,11.062500,1172.437500,2497.500000,10.312500,9309,57.278442,3.127338,5787,55.198669,3.057907
1638440343,16.995239,2.576523,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,141.440781,1166.062500,2497.875000,11.062500,1171.687500,2497.500000,10.312500,9310,57.524109,3.127338,5801,55.447388,2.945755
1638441305,16.723633,2.146606,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1164.375000,2497.687500,11.062500,1170.937500,2497.875000,10.312500,9286,57.681274,3.071259,5728,55.607605,2.903030
1638442267,16.728210,1.644592,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,49.230770,1162.500000,2497.875000,11.062500,1170.187500,2497.687500,10.312500,9266,57.868958,3.084610,5770,55.818176,2.804226
1638443229,16.770935,1.270752,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,48.449329,1160.250000,2498.062500,11.062500,1169.250000,2497.687500,10.312500,9209,58.009338,3.041885,5706,56.031799,2.721447
1638444347,16.725159,0.758057,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,146.129425,1157.625000,2497.875000,11.250000,1168.125000,2497.875000,10.312500,9182,58.230591,3.015182,5682,56.251526,2.590599
1638445309,16.577148,0.571136,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,48.449329,1155.187500,2497.687500,11.062500,1167.187500,2497.875000,10.312500,9127,58.398438,2.972458,5629,56.449890,2.494469
1638446271,16.619873,0.517731,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,49.230770,1152.937500,2497.500000,11.250000,1166.062500,2497.687500,10.312500,9125,58.563232,2.959106,5589,56.573486,2.422371
1638447233,16.435242,0.266724,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,48.449329,1150.687500,2498.062500,11.062500,1164.937500,2497.687500,10.312500,9122,58.750916,2.903030,5552,56.800842,2.366291
1638448347,16.334534,0.266724,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,110.964592,1147.875000,2497.687500,11.250000,1163.437500,2497.875000,10.312500,9081,58.920288,2.873653,5495,56.974792,2.227436
1638449309,16.377258,-0.243301,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,48.449329,1145.812500,2497.687500,11.250000,1161.937500,2497.687500,10.312500,8978,59.040833,2.830929,5546,57.095337,2.141987
1638450271,16.372681,-0.550385,0.000122,0.000244,0.000244,0.644531,-0.781441,3.964844,49.230770,1143.562500,2497.875000,11.062500,1160.812500,2497.875000,10.312500,8975,59.213257,2.804226,5437,57.264709,2.072556
1638451233,16.329956,-0.611801,0.003906,0.004272,0.005127,3.027344,0.000000,3.964844,48.449329,1141.125000,2497.875000,11.250000,1159.500000,2497.687500,10.312500,8968,59.364319,2.761501,5443,57.409668,2.000458
