DeviceID = e00fce6856706b033b691f8b	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1636530374,11.073303,-0.526352,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1200.937500,2497.875000,12.750000,1241.062500,2498.437500,12.187500,6037,59.773254,5.562675,2677,62.161255,3.685436
1636531496,11.036682,-0.392838,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,152.380951,1198.875000,2498.250000,12.750000,1238.812500,2498.625000,12.187500,5993,60.000610,5.493248,2660,62.442017,3.599983
1636532458,11.099243,-0.526352,0.000000,0.000000,0.000000,0.312500,-1.562882,3.593750,50.793652,1197.187500,2498.062500,12.750000,1236.937500,2498.625000,12.187500,6008,60.188293,5.421150,2644,62.628174,3.586632
1636533420,11.247253,-0.518341,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1195.687500,2498.437500,12.750000,1235.062500,2498.437500,12.187500,6002,60.409546,5.381096,2643,62.847900,3.530556
1636534382,11.206055,-0.149841,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1194.375000,2498.437500,12.750000,1233.187500,2498.625000,12.187500,5957,60.597229,5.308994,2637,63.082886,3.517204
1636535478,11.222839,0.226669,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,153.162384,1193.250000,2498.250000,12.750000,1231.500000,2498.437500,12.187500,5934,60.838318,5.268940,2643,63.325500,3.487831
1636536440,11.064148,-0.211258,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,50.793652,1192.500000,2498.250000,12.750000,1230.000000,2498.437500,12.187500,5926,61.026001,5.196842,2656,63.479614,3.517204
1636537402,11.099243,-0.283356,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1191.562500,2498.062500,12.750000,1228.687500,2498.250000,12.187500,5904,61.196899,5.156788,2632,63.667297,3.458458
1636538364,11.259460,0.480347,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1190.437500,2498.062500,12.750000,1227.375000,2498.625000,12.187500,5878,61.398315,5.114059,2630,63.916016,3.415733
1636539479,11.436462,0.533752,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,153.943832,1189.500000,2498.062500,12.750000,1225.875000,2498.625000,12.187500,5860,61.613464,5.084686,2627,64.126587,3.429085
1636540441,11.419678,0.597839,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1188.937500,2498.062500,12.750000,1224.750000,2498.625000,12.187500,5867,61.810303,5.025940,2618,64.277649,3.445107
1636541403,11.491394,1.099854,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1188.562500,2498.250000,12.750000,1223.625000,2498.625000,12.187500,5854,61.988831,5.012589,2610,64.460754,3.415733
1636542365,11.495972,1.233368,0.000000,0.000000,0.000000,0.312500,-1.562882,3.593750,51.575092,1188.937500,2498.062500,12.750000,1222.687500,2498.437500,12.187500,5891,62.139893,4.969864,2617,64.653015,3.487831
1636543463,11.585999,1.233368,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,153.162384,1189.125000,2498.062500,12.750000,1221.937500,2498.625000,12.187500,5839,62.368774,4.913788,2621,64.825439,3.517204
1636544425,11.585999,1.233368,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1189.312500,2498.062500,12.750000,1221.375000,2498.625000,12.187500,5851,62.565613,4.913788,2624,64.987183,3.530556
1636545387,11.585999,1.233368,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1189.500000,2498.250000,12.750000,1220.812500,2498.625000,12.187500,5824,62.724304,4.900436,2629,65.118408,3.530556
1636546349,11.491394,1.099854,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1189.500000,2498.062500,12.750000,1220.437500,2498.625000,12.187500,5837,62.858582,4.887085,2621,65.283203,3.503853
1636547466,11.482239,1.233368,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,155.506714,1189.125000,2497.875000,12.750000,1219.687500,2498.812500,12.187500,5845,63.078308,4.831005,2607,65.480042,3.503853
1636548428,11.557007,1.358871,0.000488,0.000732,0.000977,0.312500,-1.172161,3.593750,51.575092,1189.125000,2497.875000,12.750000,1219.312500,2498.437500,12.187500,5834,63.233948,4.817654,2618,65.632629,3.517204
1636549390,10.818481,1.233368,0.006104,0.008179,0.010742,0.312500,-1.172161,3.593750,52.356533,1188.937500,2497.875000,12.750000,1218.750000,2498.437500,12.187500,5776,63.403320,4.817654,2618,65.745544,3.517204
1636550352,10.578918,1.989059,0.011322,0.011292,0.012238,0.312500,-1.172161,3.593750,42.979244,1188.750000,2498.250000,12.750000,1218.375000,2498.437500,12.187500,5790,63.594055,4.788280,2605,65.951538,3.503853
1636551468,11.077881,3.260117,0.025635,0.026062,0.027924,0.312500,-1.172161,3.554688,207.081802,1188.562500,2498.062500,12.750000,1217.812500,2498.625000,12.187500,5775,63.815308,4.745556,2601,66.171265,3.530556
1636552429,10.914612,4.488449,0.037415,0.038544,0.041168,0.312500,-1.172161,3.593750,43.760685,1189.312500,2498.062500,12.750000,1217.437500,2498.437500,12.187500,5813,63.964844,4.745556,2606,66.358948,3.586632
1636553390,10.954285,6.013184,0.050201,0.050903,0.053741,0.312500,-1.172161,3.593750,42.979244,1190.062500,2498.062500,12.750000,1217.250000,2498.812500,12.187500,5794,64.108276,4.718853,2589,66.484070,3.656063
1636554351,11.091614,7.129364,0.062958,0.062561,0.065033,0.312500,-1.172161,3.593750,43.760685,1191.937500,2498.250000,12.750000,1217.250000,2498.625000,12.187500,5790,64.257812,4.718853,2600,66.644287,3.768215
1636555477,10.624695,9.148102,0.081848,0.080536,0.082947,0.312500,-1.172161,3.574219,103.931625,1194.750000,2497.875000,12.750000,1217.625000,2498.625000,12.187500,5829,64.433289,4.689480,2605,66.873169,3.952469
1636556438,10.542297,10.309677,0.090546,0.088623,0.090759,0.312500,-1.562882,3.593750,42.979244,1197.750000,2497.875000,12.750000,1218.375000,2498.625000,12.187500,5789,64.573669,4.732204,2620,66.981506,4.120697
1636557399,10.359192,11.543350,0.102295,0.099792,0.101959,0.312500,-1.562882,3.593750,42.979244,1201.312500,2498.062500,12.750000,1219.312500,2498.812500,12.187500,5815,64.712524,4.732204,2613,67.150879,4.291599
1636558360,10.217285,13.425903,0.135834,0.132812,0.135193,0.312500,-1.172161,3.593750,46.886448,1205.062500,2498.250000,12.562500,1220.625000,2498.625000,12.187500,5820,64.849854,4.817654,2627,67.269897,4.430458
1636559493,9.564209,16.945343,0.157715,0.156311,0.159271,0.312500,-1.562882,3.554688,147.692307,1210.125000,2498.250000,12.750000,1222.687500,2498.812500,12.187500,5814,65.060425,4.831005,2664,67.514038,4.697491
