NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce682c26b88b84ab26f2,2001-01-01.1,978333464,29.829407,22.582321,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1699.125000,2499.000000,11.437500,1698.937500,2498.437500,10.875000,542,21.095276,21.707481,502,20.869446,21.784927
e00fce682c26b88b84ab26f2,2001-01-01.1,978334584,29.801941,22.582321,0.005005,0.004150,0.002563,0.312500,-0.781441,3.945312,143.785110,1701.937500,2499.000000,11.437500,1701.187500,2498.437500,10.875000,541,21.191406,21.846344,485,20.948792,21.910431
e00fce682c26b88b84ab26f2,2001-01-01.1,978335546,30.000305,22.582321,0.005005,0.004150,0.002686,0.312500,-0.781441,3.964844,42.979244,1704.375000,2499.187500,11.437500,1703.437500,2498.625000,10.875000,531,21.212769,21.931793,474,21.029663,22.009232
e00fce682c26b88b84ab26f2,2001-01-01.1,978336509,29.704285,22.817307,0.008667,0.007202,0.004517,0.312500,-0.781441,3.964844,48.449329,1706.250000,2499.000000,11.437500,1705.312500,2498.437500,10.875000,543,21.218872,22.017242,501,20.988464,22.094681
e00fce682c26b88b84ab26f2,2001-01-01.1,978337471,29.454041,22.825317,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1707.562500,2499.187500,11.437500,1706.437500,2498.625000,10.875000,543,21.159363,22.073318,470,21.022034,22.164108
e00fce682c26b88b84ab26f2,2001-01-01.1,978338641,29.057312,22.948151,0.004883,0.004150,0.002563,0.312500,-0.781441,3.945312,142.222229,1706.437500,2498.812500,11.437500,1705.687500,2498.625000,10.875000,541,21.098328,22.030594,493,20.944214,22.094681
e00fce682c26b88b84ab26f2,2001-01-01.1,978339603,28.910828,22.595673,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1704.750000,2499.187500,11.437500,1704.562500,2498.625000,10.687500,544,21.049500,21.987869,465,20.880127,22.009232
e00fce682c26b88b84ab26f2,2001-01-01.1,978340565,29.150391,22.635727,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,48.449329,1703.437500,2499.000000,11.437500,1703.437500,2498.437500,10.875000,542,21.072388,21.889069,494,20.907593,21.939804
e00fce682c26b88b84ab26f2,2001-01-01.1,978341527,29.119873,22.587662,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1702.125000,2499.000000,11.437500,1702.687500,2498.437500,10.875000,538,21.131897,21.846344,481,20.906067,21.910431
e00fce682c26b88b84ab26f2,2001-01-01.1,978342645,28.697205,22.582321,0.008545,0.007080,0.004517,0.312500,-0.781441,3.945312,143.003677,1700.812500,2499.187500,11.437500,1701.000000,2498.625000,10.875000,553,21.084595,21.806290,495,20.928955,21.811630
e00fce682c26b88b84ab26f2,2001-01-01.1,978343607,28.385925,22.582321,0.004883,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1700.812500,2498.812500,11.437500,1700.062500,2498.250000,10.875000,545,20.976257,21.776917,501,20.855713,21.827652
e00fce682c26b88b84ab26f2,2001-01-01.1,978344569,28.279114,22.582321,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1700.812500,2498.812500,11.437500,1699.875000,2498.437500,10.687500,548,20.887756,21.790268,497,20.750427,21.827652
e00fce682c26b88b84ab26f2,2001-01-01.1,978345531,28.274536,22.587662,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1701.562500,2499.187500,11.437500,1700.625000,2498.625000,10.875000,551,20.870972,21.806290,487,20.738220,21.867706
e00fce682c26b88b84ab26f2,2001-01-01.1,978346700,28.250122,22.635727,0.008545,0.007080,0.004517,0.292969,-0.781441,3.945312,143.785110,1702.125000,2499.000000,11.625000,1700.625000,2498.625000,10.875000,553,20.843506,21.806290,492,20.722961,21.867706
e00fce682c26b88b84ab26f2,2001-01-01.1,978347662,28.392029,22.582321,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1702.500000,2499.000000,11.437500,1701.000000,2498.250000,10.875000,550,20.857239,21.819641,485,20.710754,21.897079
e00fce682c26b88b84ab26f2,2001-01-01.1,978348624,28.623962,22.582321,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,48.449329,1701.187500,2498.812500,11.625000,1700.625000,2498.437500,10.875000,546,20.930481,21.790268,512,20.825195,21.841003
e00fce682c26b88b84ab26f2,2001-01-01.1,978349586,28.724670,22.582321,0.004883,0.004150,0.002563,0.312500,-0.781441,3.964844,42.979244,1700.812500,2498.812500,11.437500,1700.437500,2498.625000,10.875000,536,20.989990,21.763565,488,20.825195,21.827652
e00fce682c26b88b84ab26f2,2001-01-01.1,978350721,29.019165,22.643738,0.008545,0.007080,0.004517,0.312500,-0.781441,3.945312,143.003677,1699.687500,2499.000000,11.625000,1699.875000,2498.625000,10.875000,541,21.063232,21.720833,495,20.915222,21.841003
e00fce682c26b88b84ab26f2,2001-01-01.1,978351683,28.956604,22.518234,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1699.687500,2499.000000,11.437500,1698.937500,2498.437500,10.875000,557,21.081543,21.734184,493,20.901489,21.827652
e00fce682c26b88b84ab26f2,2001-01-01.1,978352645,28.724670,22.582321,0.004883,0.004150,0.002563,0.312500,-0.781441,3.964844,48.449329,1699.875000,2499.000000,11.625000,1699.125000,2498.625000,10.875000,557,21.081543,21.750214,509,20.898438,21.811630
e00fce682c26b88b84ab26f2,2001-01-01.1,978353607,28.742981,22.582321,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1699.875000,2499.000000,11.437500,1698.750000,2498.437500,10.875000,540,21.098328,21.734184,488,20.928955,21.798279
e00fce682c26b88b84ab26f2,2001-01-01.1,978354724,29.693604,22.456818,0.002441,0.002197,0.001465,0.312500,-0.781441,3.945312,143.003677,1698.937500,2498.812500,11.437500,1698.187500,2498.437500,10.875000,539,21.171570,21.707481,499,21.089172,21.784927
e00fce682c26b88b84ab26f2,2001-01-01.1,978355686,29.699707,22.133713,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1696.875000,2498.812500,11.625000,1696.500000,2498.437500,10.875000,538,21.223450,21.592659,477,21.067810,21.640724
e00fce682c26b88b84ab26f2,2001-01-01.1,978356648,29.589844,21.954803,0.004272,0.003906,0.002441,0.312500,-0.781441,3.964844,48.449329,1695.187500,2499.000000,11.437500,1695.562500,2498.625000,10.875000,552,21.299744,21.536583,495,21.049500,21.614021
e00fce682c26b88b84ab26f2,2001-01-01.1,978357610,29.406738,22.088318,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1695.000000,2499.000000,11.437500,1694.812500,2498.437500,10.875000,532,21.189880,21.493858,474,21.093750,21.571297
e00fce682c26b88b84ab26f2,2001-01-01.1,978358707,29.417419,21.954803,0.002441,0.002197,0.001465,0.312500,-0.781441,3.945312,143.003677,1695.000000,2499.000000,11.437500,1694.250000,2498.437500,10.875000,550,21.250916,21.493858,498,21.093750,21.571297
e00fce682c26b88b84ab26f2,2001-01-01.1,978359669,29.768372,21.954803,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,47.667889,1694.250000,2499.000000,11.625000,1693.500000,2498.437500,10.875000,546,21.295166,21.464485,493,21.150208,21.541924
e00fce682c26b88b84ab26f2,2001-01-01.1,978360631,29.823303,22.018890,0.002441,0.002197,0.001465,0.312500,-0.781441,3.964844,48.449329,1691.812500,2499.000000,11.437500,1691.812500,2498.437500,10.875000,543,21.350098,21.395058,501,21.189880,21.459145
