NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce682c26b88b84ab26f2,2020-11-20,1605856532,0.000000,-0.781441,3.398438,68.766785,63.354492,3.182678,0.000000,0.000000,0.000000,4.170685,82.215881,0.000000,400.000000,13708.000000,18419.000000,3.463058,82.165527,0.000000,400.000000,13716.000000,18576.000000,1186.500000,2498.250000,11.812500,1198.875000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605857478,0.000000,-1.172161,3.398438,69.548233,63.183594,3.049164,0.000000,0.000000,0.000000,4.170685,82.490540,0.000000,400.000000,13715.000000,18433.000000,3.455048,82.321167,0.000000,400.000000,13717.000000,18562.000000,1186.125000,2497.875000,11.812500,1198.312500,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605858425,0.000000,-0.781441,3.398438,68.766785,62.821960,2.798157,0.000000,0.000000,0.000000,4.170685,82.560730,0.000000,400.000000,13715.000000,18429.000000,3.463058,82.574463,0.000000,400.000000,13723.000000,18575.000000,1185.750000,2498.062500,11.625000,1197.750000,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605859390,0.000000,-0.781441,3.398438,60.170940,62.847900,2.138596,0.000000,0.000000,0.000000,3.935699,82.707214,0.000000,400.000000,13702.000000,18425.000000,3.455048,82.705688,0.000000,400.000000,13724.000000,18577.000000,1185.187500,2498.062500,11.625000,1197.375000,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605860337,0.000000,-0.781441,3.398438,69.548233,63.349915,1.270752,0.000000,0.000000,0.000000,4.090576,82.814026,0.000000,400.000000,13712.000000,18431.000000,3.201370,82.691956,0.000000,400.000000,13743.000000,18595.000000,1184.062500,2497.875000,11.625000,1196.625000,2498.062500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605861284,0.000000,-0.781441,3.398438,68.766785,63.874817,0.894241,0.000000,0.000000,0.000000,4.045181,83.084106,0.000000,400.000000,13715.000000,18444.000000,2.958374,82.960510,0.000000,400.000000,13756.000000,18605.000000,1181.062500,2497.875000,11.625000,1196.062500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605862231,0.000000,-0.781441,3.398438,69.548233,64.276123,0.632553,0.000000,0.000000,0.000000,4.106598,83.201599,0.000000,400.000000,13716.000000,18439.000000,2.694016,83.071899,0.000000,400.000000,13761.000000,18611.000000,1177.687500,2497.687500,11.625000,1194.937500,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605863197,0.000000,-0.781441,3.398438,58.608059,64.509583,1.519089,0.000000,0.000000,0.000000,3.874283,83.140564,0.000000,400.000000,13713.000000,18447.000000,2.694016,83.392334,0.000000,400.000000,13772.000000,18619.000000,1173.937500,2498.062500,11.812500,1193.812500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605864144,0.000000,-0.781441,3.398438,57.826618,63.819885,1.762085,0.000000,0.000000,0.000000,3.919678,83.317566,0.000000,400.000000,13718.000000,18452.000000,2.755432,83.494568,0.000000,400.000000,13779.000000,18627.000000,1171.125000,2497.687500,11.812500,1192.312500,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605865091,0.000000,-0.781441,3.398438,60.952385,63.279724,1.708679,0.000000,0.000000,0.000000,3.788834,83.503723,0.000000,400.000000,13721.000000,18452.000000,2.723389,83.729553,0.000000,400.000000,13773.000000,18620.000000,1169.812500,2498.062500,11.625000,1190.625000,2497.875000,11.062500
